Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Svetlana Abrosimova,SEA,F,19,4,17.3,1.8,5.2,0.347,0.4,1.9,0.222,1.4,3.3,0.419,0.6,1.3,0.458,0.6,2.9,1.6,1.1,0.2,2.1,1.4,4.6
Jessica Adair,MIN,C,19,0,8.8,0.7,1.9,0.351,0.0,0.0,,0.7,1.9,0.351,1.1,1.8,0.571,0.6,2.1,0.3,0.2,0.2,0.7,1.5,2.4
Danielle Adams,SAS,F-C,34,5,20.2,4.1,9.4,0.441,1.1,3.3,0.339,3.0,6.1,0.495,2.4,3.2,0.759,1.8,4.7,1.0,0.7,0.7,1.2,2.8,11.8
Matee Ajavon,WAS,G,33,22,21.6,2.5,8.3,0.299,0.9,3.1,0.301,1.5,5.2,0.298,2.0,2.5,0.827,0.6,1.8,2.0,1.6,0.2,2.0,2.9,7.9
Nicky Anosike,LAS,F-C,10,0,5.7,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.6,0.6,1.0,0.0,1.2,0.5,0.3,0.2,0.6,0.9,1.0
Jayne Appel-Marinelli,SAS,C,33,30,18.9,1.4,2.6,0.553,0.0,0.0,0.0,1.4,2.5,0.56,0.7,0.9,0.759,1.9,6.5,1.2,0.5,0.9,1.2,2.0,3.5
Seimone Augustus*,MIN,G-F,29,29,28.5,6.6,13.5,0.491,1.6,3.6,0.437,5.1,9.9,0.51,1.8,2.1,0.852,0.6,3.6,2.5,0.9,0.2,1.7,1.1,16.6
Mistie Bass,CON,F,32,10,18.7,3.1,5.8,0.529,0.0,0.0,0.0,3.1,5.8,0.532,1.8,2.5,0.713,1.8,4.5,1.0,0.8,0.4,1.3,1.8,8.0
Alana Beard,LAS,G-F,33,33,30.8,4.2,9.5,0.436,1.1,2.6,0.402,3.1,6.9,0.449,2.0,2.5,0.795,0.3,2.2,3.3,2.0,0.4,2.5,2.8,11.4
Tully Bevilaqua,SAS,G,28,0,5.6,0.1,0.4,0.167,0.0,0.3,0.125,0.0,0.1,0.25,0.0,0.1,0.5,0.0,0.3,0.4,0.3,0.0,0.3,0.3,0.2
Sue Bird,SEA,G,29,29,31.0,4.6,10.0,0.459,1.8,4.8,0.384,2.8,5.2,0.526,1.2,1.6,0.783,0.2,2.9,5.3,0.9,0.1,2.2,1.1,12.2
Chante Black,TUL,C,29,13,12.6,1.2,2.4,0.5,0.0,0.0,,1.2,2.4,0.5,0.8,1.1,0.688,0.9,2.7,0.3,0.5,0.6,0.8,1.1,3.2
Shannon Bobbitt,WAS,G,28,5,14.9,1.0,3.1,0.33,0.3,1.4,0.225,0.7,1.7,0.417,0.4,0.6,0.611,0.4,1.2,2.6,0.5,0.1,1.3,1.4,2.8
DeWanna Bonner,PHO,F-G,32,32,35.0,6.6,18.2,0.364,1.6,5.8,0.283,5.0,12.4,0.402,5.8,6.8,0.852,1.7,7.2,2.2,1.7,0.9,2.3,1.4,20.6
Kara Braxton,NYL,C-F,34,18,15.7,3.0,6.2,0.481,0.0,0.1,0.2,3.0,6.1,0.488,0.5,1.2,0.45,1.8,4.5,1.1,0.5,0.6,2.2,1.7,6.6
Rebekkah Brunson,MIN,F,31,31,27.0,4.5,8.8,0.505,0.0,0.0,,4.5,8.8,0.505,2.5,3.6,0.679,3.5,8.9,1.2,1.2,0.9,1.3,2.3,11.4
Kelley Cain,NYL,C,20,0,6.8,0.4,0.9,0.444,0.0,0.0,,0.4,0.9,0.444,0.4,0.6,0.636,0.6,1.5,0.1,0.1,0.2,0.5,0.7,1.2
Dominique Canty,WAS,G,6,5,12.0,1.0,3.8,0.261,0.0,0.5,0.0,1.0,3.3,0.3,0.8,1.7,0.5,0.5,1.3,1.0,0.3,0.0,1.3,1.7,2.8
Essence Carson,NYL,G,34,23,27.3,4.6,11.6,0.4,1.1,3.1,0.343,3.6,8.5,0.421,1.2,1.6,0.778,0.9,3.4,1.7,1.1,0.7,1.7,1.5,11.6
Sydney Carter,CHI,G,1,0,9.0,2.0,6.0,0.333,0.0,2.0,0.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
Swin Cash*,CHI,F,34,34,30.0,3.7,10.1,0.367,0.9,3.4,0.281,2.8,6.7,0.41,2.2,2.9,0.765,1.6,5.8,2.3,1.0,0.5,2.8,2.4,10.6
Iziane Castro Marques,WAS,F-G,11,0,12.0,1.3,4.8,0.264,0.1,0.5,0.167,1.2,4.3,0.277,0.5,0.6,0.714,0.4,1.1,0.7,0.3,0.0,0.7,0.7,3.1
Tamika Catchings*,IND,F,34,34,30.5,5.9,13.6,0.432,1.5,3.9,0.379,4.4,9.7,0.453,4.1,4.8,0.864,1.8,7.6,3.1,2.1,0.9,1.7,2.5,17.4
Tina Charles,CON,C,33,33,33.2,7.6,15.2,0.499,0.0,0.2,0.2,7.5,15.0,0.502,2.8,3.5,0.802,3.7,10.5,1.7,0.5,1.4,2.2,1.9,18.0
Shameka Christon,SAS,G,34,31,20.4,2.4,6.8,0.358,1.6,4.6,0.342,0.9,2.2,0.392,1.5,1.9,0.781,0.5,2.0,1.3,0.5,0.5,0.6,1.2,7.9
Alysha Clark,SEA,F,23,0,10.3,1.3,2.3,0.547,0.4,0.9,0.45,0.9,1.4,0.606,0.5,0.7,0.706,0.6,2.0,0.3,0.2,0.0,0.8,1.2,3.4
Marissa Coleman,LAS,G-F,34,2,16.1,1.1,3.4,0.319,0.4,1.6,0.255,0.7,1.8,0.377,0.5,0.6,0.9,0.7,2.6,1.1,0.6,0.2,0.7,1.3,3.1
Monique Currie,WAS,F,34,28,24.1,3.8,9.4,0.404,0.6,2.4,0.275,3.1,7.0,0.448,3.7,4.8,0.774,0.8,3.6,1.7,1.0,0.2,1.7,2.5,12.0
Jessica Davenport,IND,C,34,2,15.1,2.5,5.3,0.469,0.0,0.1,0.333,2.4,5.2,0.472,1.8,2.4,0.741,1.0,3.4,0.6,0.7,0.8,1.5,1.8,6.7
Erika de Souza,ATL,F-C,15,15,29.9,5.3,10.1,0.523,0.0,0.0,,5.3,10.1,0.523,1.1,1.5,0.696,3.2,8.2,1.6,1.3,1.5,2.1,3.0,11.6
Scholanda Dorrell,TUL,G,26,8,14.8,1.4,4.3,0.327,0.6,1.9,0.32,0.8,2.4,0.333,0.8,1.2,0.667,0.5,1.2,0.5,1.0,0.1,1.0,1.8,4.2
Katie Douglas,IND,G-F,32,32,30.9,5.8,13.9,0.413,2.5,5.9,0.423,3.3,8.0,0.406,2.5,3.0,0.844,1.0,3.8,2.2,1.5,0.3,1.7,1.7,16.5
Victoria Dunlap,SEA,F,5,0,5.6,0.6,2.0,0.3,0.0,0.2,0.0,0.6,1.8,0.333,1.4,2.0,0.7,1.4,2.2,0.2,0.0,0.0,0.6,0.8,2.6
Candice Dupree,PHO,F,13,12,26.5,5.5,11.3,0.483,0.0,0.1,0.0,5.5,11.2,0.486,2.3,2.8,0.811,1.2,4.8,1.3,0.6,0.5,2.1,1.5,13.2
Dawn Evans,LAS,G,3,0,5.0,0.3,1.7,0.2,0.0,1.3,0.0,0.3,0.3,1.0,0.0,0.0,,0.0,0.0,1.0,0.3,0.0,0.7,0.3,0.7
Sylvia Fowles,CHI,C,25,25,31.1,6.3,9.8,0.638,0.0,0.0,,6.3,9.8,0.638,3.7,5.3,0.692,3.8,10.4,0.8,1.3,1.2,2.1,2.2,16.2
Briana Gilbreath-Butler,PHO,G,11,2,23.5,2.2,6.5,0.338,1.3,3.4,0.378,0.9,3.1,0.294,1.4,1.7,0.789,1.3,3.6,1.1,0.5,0.5,1.3,1.4,7.0
Sasha Goodlett,IND,C,26,0,7.6,1.3,2.8,0.446,0.0,0.0,,1.3,2.8,0.446,0.5,0.8,0.7,0.7,1.6,0.2,0.3,0.3,0.3,0.7,3.1
Alexis Gray-Lawson,PHO,G,19,0,16.7,1.6,5.4,0.294,0.3,2.0,0.158,1.3,3.4,0.375,1.0,1.4,0.731,0.7,2.0,1.2,0.4,0.2,0.9,2.1,4.5
Kalana Greene,CON,G,34,31,17.8,1.6,3.6,0.438,0.1,0.6,0.227,1.4,2.9,0.485,0.9,1.4,0.696,0.5,1.9,1.7,1.1,0.2,0.8,1.3,4.2
Kelsey Griffin,CON,F,31,6,12.1,1.1,3.2,0.343,0.1,0.5,0.2,1.0,2.7,0.369,0.8,1.1,0.706,0.9,2.9,0.5,0.6,0.3,0.9,1.2,3.1
Becky Hammon*,SAS,G,33,33,30.2,4.8,11.0,0.441,2.4,5.6,0.435,2.4,5.4,0.447,2.6,2.9,0.876,0.3,2.5,5.3,0.9,0.2,3.2,1.1,14.7
Lindsey Harding,ATL,G,34,32,30.6,4.6,10.9,0.425,0.4,1.7,0.241,4.2,9.1,0.46,2.6,3.2,0.818,0.5,2.8,4.5,1.4,0.2,2.1,1.4,12.3
Amber Harris,MIN,F,27,0,8.9,1.3,3.3,0.404,0.3,0.7,0.389,1.1,2.6,0.408,0.6,0.8,0.682,0.4,1.9,0.6,0.3,0.5,0.6,1.0,3.5
Tiffany Hayes,ATL,G,34,17,23.1,2.6,6.8,0.39,0.6,2.3,0.273,2.0,4.5,0.448,2.7,3.4,0.786,0.7,3.1,2.1,0.8,0.4,1.5,2.6,8.6
Aneika Henry-Morello,ATL,F-C,34,14,18.0,1.9,4.1,0.468,0.0,0.0,,1.9,4.1,0.468,0.9,1.2,0.762,1.6,4.1,0.4,0.5,0.9,0.8,2.1,4.8
Allison Hightower,CON,G,34,29,24.3,2.6,7.5,0.352,0.5,2.2,0.237,2.1,5.3,0.4,0.9,1.0,0.914,0.6,2.3,2.5,1.3,0.1,1.4,2.3,6.8
Ebony Hoffman,LAS,F,20,0,10.4,0.9,2.6,0.346,0.3,1.0,0.263,0.7,1.7,0.394,0.4,0.5,0.8,0.7,2.1,0.5,0.7,0.1,0.7,1.5,2.5
Amber Holt,TUL,F,24,18,19.0,2.4,5.6,0.425,0.7,2.0,0.347,1.7,3.5,0.471,0.4,0.7,0.563,0.4,1.9,1.2,0.5,0.0,0.7,1.0,5.8
Alexis Hornbuckle,PHO,G,34,25,25.4,2.5,7.6,0.335,0.8,2.4,0.325,1.8,5.2,0.339,0.7,1.1,0.605,1.3,4.2,2.0,1.2,0.5,2.1,2.9,6.5
Charde Houston,PHO,F,27,20,25.7,4.7,11.4,0.408,1.4,4.1,0.348,3.2,7.3,0.442,1.3,1.7,0.723,1.1,3.4,1.6,1.3,0.4,1.9,3.0,12.0
Lauren Jackson*,SEA,F-C,9,9,18.6,3.8,8.9,0.425,0.7,3.2,0.207,3.1,5.7,0.549,2.0,2.8,0.72,0.8,5.6,0.2,0.4,0.8,1.3,2.2,10.2
Briann January,IND,G,31,26,28.4,3.2,7.9,0.404,1.5,3.5,0.43,1.7,4.5,0.384,2.5,2.8,0.874,0.4,1.8,3.9,1.2,0.1,2.5,2.5,10.3
Glory Johnson,TUL,F,34,28,28.2,3.9,8.0,0.482,0.0,0.0,,3.9,8.0,0.482,3.8,5.6,0.677,2.8,6.8,1.1,2.1,0.6,2.1,3.0,11.5
Shenise Johnson,SAS,G,34,1,17.1,2.0,5.5,0.364,0.6,1.5,0.412,1.4,4.0,0.346,1.0,1.2,0.854,1.6,3.9,1.4,0.8,0.2,1.1,1.5,5.6
Temeka Johnson,TUL,G,29,28,28.7,4.4,10.6,0.416,1.2,2.2,0.531,3.2,8.4,0.385,2.2,2.6,0.84,0.6,3.2,4.7,1.2,0.0,2.7,2.4,12.2
Asjha Jones,CON,F,20,19,27.9,5.1,11.5,0.445,0.2,0.6,0.333,4.9,10.9,0.452,1.8,2.0,0.897,2.5,7.1,2.0,1.0,0.6,2.6,3.1,12.2
Ewelina Kobryn,SEA,C,33,6,13.3,1.7,4.1,0.412,0.3,0.8,0.37,1.4,3.3,0.422,1.1,1.5,0.72,0.5,2.4,0.5,0.5,0.4,1.2,1.4,4.8
Laurie Koehn,ATL,G,23,0,4.9,0.6,1.8,0.341,0.6,1.7,0.333,0.0,0.1,0.5,0.0,0.0,,0.1,0.4,0.1,0.1,0.0,0.3,0.2,1.8
Cathrine Kraayeveld,ATL,F,33,1,15.4,1.7,4.0,0.421,1.1,2.6,0.402,0.6,1.4,0.457,0.2,0.5,0.333,0.5,2.8,0.8,0.4,0.5,0.8,1.0,4.6
Jennifer Lacy,TUL,F,26,6,22.0,3.0,7.6,0.389,1.7,4.2,0.404,1.3,3.4,0.371,0.9,1.4,0.649,1.0,2.6,0.8,0.6,0.3,1.4,2.9,8.5
Natasha Lacy,WAS,G,20,1,13.0,1.5,4.1,0.358,0.3,1.1,0.238,1.2,3.0,0.4,0.7,0.9,0.778,0.5,2.1,1.3,0.7,0.3,1.2,1.4,3.9
Crystal Langhorne,WAS,F-C,31,31,32.2,6.1,10.9,0.562,0.0,0.3,0.125,6.1,10.6,0.573,2.4,3.8,0.641,2.4,6.3,1.4,1.5,0.1,2.4,2.1,14.7
Erlana Larkins,IND,F,34,2,15.5,1.6,3.2,0.509,0.0,0.0,,1.6,3.2,0.509,0.9,1.1,0.861,2.1,4.4,1.1,1.0,0.1,1.0,1.8,4.1
Ivory Latta,TUL,G,34,18,28.3,5.1,12.0,0.43,2.0,5.2,0.39,3.1,6.8,0.461,2.0,2.4,0.84,0.4,2.2,3.3,0.9,0.1,2.1,2.2,14.3
Jantel Lavender,LAS,F,34,1,14.4,2.4,4.7,0.506,0.0,0.0,,2.4,4.7,0.506,0.8,0.9,0.844,1.5,3.9,0.5,0.3,0.5,1.1,1.6,5.6
Kara Lawson,CON,G,34,34,31.4,5.0,10.1,0.493,2.2,5.1,0.43,2.8,5.0,0.556,2.9,3.1,0.935,0.5,3.9,4.0,0.8,0.1,1.8,1.2,15.1
Yelena Leuchanka,ATL,C,19,5,13.7,1.3,3.3,0.381,0.0,0.1,0.0,1.3,3.3,0.387,0.5,0.7,0.714,0.8,2.7,0.6,0.5,0.5,1.5,1.8,3.1
Camille Smith,SEA,F,34,34,27.9,3.8,8.1,0.474,0.3,1.0,0.333,3.5,7.1,0.494,3.3,4.5,0.739,1.5,5.1,1.9,0.7,0.5,2.7,2.7,11.3
Sancho Lyttle,ATL,F,34,34,31.6,5.9,14.2,0.412,0.8,3.2,0.255,5.0,11.0,0.458,1.5,1.9,0.758,1.4,7.6,2.5,2.4,0.7,2.6,2.9,14.0
Angel McCoughtry,ATL,F-G,24,17,29.9,7.4,16.5,0.447,1.2,3.5,0.337,6.2,13.0,0.476,5.5,6.9,0.8,2.1,5.0,2.9,2.5,1.1,4.0,2.3,21.4
Danielle McCray,CON,F,28,8,13.9,1.4,4.4,0.315,0.7,2.1,0.333,0.7,2.3,0.297,1.3,1.5,0.902,0.5,2.0,1.2,0.6,0.0,1.0,1.5,4.8
Taj McWilliams-Franklin,MIN,F-C,33,33,26.6,3.7,7.1,0.519,0.1,0.2,0.4,3.6,7.0,0.522,0.9,1.2,0.75,1.7,5.4,2.5,1.0,1.4,2.0,2.3,8.4
Coco Miller,LAS,G,10,1,14.1,1.1,3.7,0.297,0.2,0.6,0.333,0.9,3.1,0.29,0.2,0.2,1.0,0.9,2.7,1.1,0.2,0.0,1.3,0.4,2.6
Kelly Miller,NYL,G,11,0,7.5,0.4,2.2,0.167,0.1,1.0,0.091,0.3,1.2,0.231,0.2,0.2,1.0,0.1,0.7,0.5,0.3,0.0,0.8,0.9,1.0
DeLisha Milton-Jones,LAS,F,34,34,27.2,3.6,8.7,0.417,0.9,2.6,0.326,2.8,6.1,0.456,1.9,2.3,0.823,1.4,4.4,1.8,1.0,0.7,1.9,2.8,10.0
Leilani Mitchell,NYL,G,34,25,26.7,2.3,5.7,0.409,1.6,3.8,0.411,0.8,1.9,0.406,0.3,0.4,0.75,0.6,2.5,3.0,1.0,0.1,1.6,2.1,6.5
Alex Montgomery,NYL,G-F,26,0,8.1,0.9,2.5,0.375,0.3,0.9,0.348,0.6,1.6,0.39,0.3,0.4,0.727,0.7,1.8,0.4,0.6,0.1,0.5,0.9,2.5
